timestamp,cpu,label,phase,anomaly_id,target_service
2026-06-11T08:12:11.394036+00:00,0.00037120068980383734,normal,baseline,0,search
2026-06-11T08:12:26.414895+00:00,0.00025906280221551326,normal,baseline,0,search
2026-06-11T08:12:41.423106+00:00,0.0003854297872340406,normal,baseline,0,search
2026-06-11T08:12:56.430155+00:00,0.00033983655151486106,normal,baseline,0,search
2026-06-11T08:13:11.440898+00:00,0.00029650441429802027,normal,baseline,0,search
2026-06-11T08:13:26.452039+00:00,0.00025195072335777973,normal,baseline,0,search
2026-06-11T08:13:41.456640+00:00,0.00017979869416845945,normal,baseline,0,search
2026-06-11T08:13:56.488160+00:00,0.00015908596153215647,normal,baseline,0,search
2026-06-11T08:14:11.502341+00:00,0.0001858136455043799,normal,baseline,0,search
2026-06-11T08:14:26.508524+00:00,0.000271148851731885,normal,baseline,0,search
2026-06-11T08:14:41.516404+00:00,0.0002217658590616555,normal,baseline,0,search
2026-06-11T08:14:56.615987+00:00,0.0002198403517742234,normal,baseline,0,search
2026-06-11T08:15:11.642030+00:00,0.0002711926493482708,normal,baseline,0,search
2026-06-11T08:15:26.648597+00:00,0.00028266388906972285,normal,baseline,0,search
2026-06-11T08:15:41.671207+00:00,0.00019342499999999984,normal,baseline,0,search
2026-06-11T08:15:56.692526+00:00,0.00027345552630355546,normal,baseline,0,search
2026-06-11T08:16:11.702840+00:00,0.0003379701843659712,normal,baseline,0,search
2026-06-11T08:16:26.734042+00:00,0.0003872410410294886,normal,baseline,0,search
2026-06-11T08:16:41.747578+00:00,0.0003505973603926237,normal,baseline,0,search
2026-06-11T08:16:56.758993+00:00,0.00028638001061148584,normal,baseline,0,search
2026-06-11T08:17:11.769847+00:00,0.00036261620912173145,normal,baseline,0,search
2026-06-11T08:17:26.782016+00:00,0.0003559097846362559,normal,baseline,0,search
2026-06-11T08:17:41.794425+00:00,0.00028705898005559286,normal,baseline,0,search
2026-06-11T08:17:56.799506+00:00,0.0002770560762408747,normal,baseline,0,search
2026-06-11T08:18:11.806542+00:00,0.0002702836275774955,normal,baseline,0,search
2026-06-11T08:18:26.813412+00:00,0.00024161148827983096,normal,baseline,0,search
2026-06-11T08:18:41.822806+00:00,0.0002117511465884665,normal,baseline,0,search
2026-06-11T08:18:56.831414+00:00,0.00027616165605846404,normal,baseline,0,search
2026-06-11T08:19:11.855271+00:00,0.00025451924474959617,normal,baseline,0,search
2026-06-11T08:19:26.879911+00:00,0.00017938807471264303,normal,baseline,0,search
2026-06-11T08:19:41.906584+00:00,0.00022129487597911246,normal,baseline,0,search
2026-06-11T08:19:56.920895+00:00,0.00029237104464672803,normal,baseline,0,search
2026-06-11T08:20:11.932654+00:00,0.0002127337454212456,normal,baseline,0,search
2026-06-11T08:20:26.945812+00:00,0.00017677499999999846,normal,baseline,0,search
2026-06-11T08:20:41.974993+00:00,0.00023470973195262245,normal,baseline,0,search
2026-06-11T08:20:56.993502+00:00,0.00022915323675117707,normal,baseline,0,search
2026-06-11T08:21:12.008385+00:00,0.00021172621721630744,normal,baseline,0,search
2026-06-11T08:21:27.026416+00:00,0.0002463329395550289,normal,baseline,0,search
2026-06-11T08:21:42.034761+00:00,0.0002947415840773158,normal,baseline,0,search
2026-06-11T08:21:57.048321+00:00,0.0003301980135711951,normal,baseline,0,search
